Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
2.930000000000000000e+02,9.887408318496466109e+01,2.004917530493576905e+00
2.935000000000000000e+02,9.887382070840837400e+01,2.004918683397024282e+00
2.940000000000000000e+02,9.887344150858943692e+01,2.004920349001766855e+00
2.945000000000000000e+02,9.887291140171188886e+01,2.004922677464348713e+00
2.950000000000000000e+02,9.887219987926816600e+01,2.004925802803519730e+00
2.955000000000000000e+02,9.887127992962918199e+01,2.004929843685699264e+00
2.960000000000000000e+02,9.887012781066341915e+01,2.004934904425531794e+00
2.965000000000000000e+02,9.886872279188764878e+01,2.004941076120162702e+00
2.970000000000000000e+02,9.886704688169719191e+01,2.004948437848888876e+00
2.975000000000000000e+02,9.886508455227726699e+01,2.004957057882795990e+00
2.980000000000000000e+02,9.886282247204580642e+01,2.004966994861111296e+00
2.985000000000000000e+02,9.886024925303300392e+01,2.004978298901740619e+00
2.990000000000000000e+02,9.885735521852063812e+01,2.004991012622631352e+00
2.995000000000000000e+02,9.885413219455847411e+01,2.005005172058082152e+00
3.000000000000000000e+02,9.885057332763119575e+01,2.005020807460025978e+00
3.005000000000000000e+02,9.884667292973293229e+01,2.005037943978785986e+00
3.010000000000000000e+02,9.884242635137491106e+01,2.005056602220994133e+00
3.015000000000000000e+02,9.883782988255836699e+01,2.005076798684532147e+00
3.020000000000000000e+02,9.883288068144111094e+01,2.005098546071683252e+00
3.025000000000000000e+02,9.882757673026834766e+01,2.005121853482354055e+00
3.030000000000000000e+02,9.882191681808403416e+01,2.005146726489476450e+00
3.035000000000000000e+02,9.881590054975073656e+01,2.005173167098611042e+00
3.040000000000000000e+02,9.880952838084687073e+01,2.005201173593611497e+00
3.045000000000000000e+02,9.880280167805013036e+01,2.005230740270005363e+00
3.050000000000000000e+02,9.879572280462011236e+01,2.005261857057725638e+00
3.055000000000000000e+02,9.878829523053386197e+01,2.005294509035078665e+00
3.060000000000000000e+02,9.878052366667222373e+01,2.005328675836514751e+00
3.065000000000000000e+02,9.877241422217340983e+01,2.005364330957990049e+00
3.070000000000000000e+02,9.876397458363045700e+01,2.005401440965648430e+00
3.075000000000000000e+02,9.875521421418270052e+01,2.005439964616299697e+00
3.080000000000000000e+02,9.874614456971009702e+01,2.005479851901879051e+00
3.085000000000000000e+02,9.873677932826100800e+01,2.005521043034821371e+00
3.090000000000000000e+02,9.872713462751829638e+01,2.005563467397142308e+00
3.095000000000000000e+02,9.871722930353674030e+01,2.005607042482949964e+00
3.100000000000000000e+02,9.870708512219100328e+01,2.005651672872054814e+00
3.105000000000000000e+02,9.869672699281261430e+01,2.005697249281018557e+00
3.110000000000000000e+02,9.868618315145425868e+01,2.005743647747035840e+00
3.115000000000000000e+02,9.867548529923448086e+01,2.005790729008845918e+00
3.120000000000000000e+02,9.866466867946897423e+01,2.005838338156675338e+00
3.125000000000000000e+02,9.865377207601348175e+01,2.005886304628931249e+00
3.130000000000000000e+02,9.864283771470510942e+01,2.005934442635856296e+00
3.135000000000000000e+02,9.863191105028978711e+01,2.005982552088239501e+00
3.140000000000000000e+02,9.862104042306755503e+01,2.006030420101234224e+00
3.145000000000000000e+02,9.861027657293338677e+01,2.006077823128229909e+00
3.150000000000000000e+02,9.859967200371585250e+01,2.006124529756691643e+00
3.155000000000000000e+02,9.858928019774857887e+01,2.006170304166894347e+00
3.160000000000000000e+02,9.857915468928551661e+01,2.006214910216117087e+00
3.165000000000000000e+02,9.856934801528369405e+01,2.006258116067035413e+00
3.170000000000000000e+02,9.855991057256797205e+01,2.006299699232590772e+00
3.175000000000000000e+02,9.855088942056509893e+01,2.006339451864492585e+00
3.180000000000000000e+02,9.854232707759081222e+01,2.006377186073455388e+00
3.185000000000000000e+02,9.853426036497978657e+01,2.006412739041177229e+00
3.190000000000000000e+02,9.852671935615354926e+01,2.006445977671447167e+00
3.195000000000000000e+02,9.851972648627921103e+01,2.006476802533954995e+00
3.200000000000000000e+02,9.851329587215620620e+01,2.006505150880810273e+00
3.205000000000000000e+02,9.850743288157505617e+01,2.006530998561647738e+00
3.210000000000000000e+02,9.850213397736617083e+01,2.006554360725174124e+00
3.215000000000000000e+02,9.849738684492837137e+01,2.006575291267688854e+00
3.220000000000000000e+02,9.849317079475906667e+01,2.006593881065557028e+00
3.225000000000000000e+02,9.848945741508205742e+01,2.006610255101357154e+00
3.230000000000000000e+02,9.848621143564746205e+01,2.006624568655565710e+00
3.235000000000000000e+02,9.848339175339222606e+01,2.006637002781689105e+00
3.240000000000000000e+02,9.848095256464245040e+01,2.006647759309405199e+00
3.245000000000000000e+02,9.847884454710815305e+01,2.006657055626687836e+00
3.250000000000000000e+02,9.847701603773906243e+01,2.006665119479439152e+00
3.255000000000000000e+02,9.847541415883065952e+01,2.006672183999231418e+00
3.260000000000000000e+02,9.847398585358195078e+01,2.006678483130764246e+00
3.265000000000000000e+02,9.847267880249613370e+01,2.006684247585573733e+00
3.270000000000000000e+02,9.847144220252292257e+01,2.006689701402036619e+00
3.275000000000000000e+02,9.847022740077069614e+01,2.006695059147796112e+00
3.280000000000000000e+02,9.846898838330757542e+01,2.006700523762297461e+00
3.285000000000000000e+02,9.846768212661565656e+01,2.006706285005968038e+00
3.290000000000000000e+02,9.846626882449533014e+01,2.006712518459460082e+00
3.295000000000000000e+02,9.846471200666464085e+01,2.006719385001132228e+00
3.300000000000000000e+02,9.846297856713555063e+01,2.006727030682854629e+00
3.305000000000000000e+02,9.846103872093256371e+01,2.006735586922091752e+00
3.310000000000000000e+02,9.845886590714681574e+01,2.006745170930769540e+00
3.315000000000000000e+02,9.845643665498639052e+01,2.006755886307327597e+00
3.320000000000000000e+02,9.845373042766006222e+01,2.006767823726426592e+00
3.325000000000000000e+02,9.845072945684071897e+01,2.006781061670027011e+00
3.330000000000000000e+02,9.844741857827445131e+01,2.006795667153177032e+00
3.335000000000000000e+02,9.844378507695510905e+01,2.006811696407342360e+00
3.340000000000000000e+02,9.843981854825757694e+01,2.006829195493037510e+00
3.345000000000000000e+02,9.843551077955910955e+01,2.006848200821757189e+00
3.350000000000000000e+02,9.843085565519456281e+01,2.006868739574628968e+00
3.355000000000000000e+02,9.842584908608365879e+01,2.006890830011847981e+00
3.360000000000000000e+02,9.842048896401865932e+01,2.006914481672922967e+00
3.365000000000000000e+02,9.841477513938365007e+01,2.006939695473118235e+00
3.370000000000000000e+02,9.840870941996460886e+01,2.006966463706382875e+00
3.375000000000000000e+02,9.840229558747822125e+01,2.006994769969618009e+00
3.380000000000000000e+02,9.839553942747613746e+01,2.007024589027420980e+00
3.385000000000000000e+02,9.838844876736106926e+01,2.007055886640510600e+00
3.390000000000000000e+02,9.838103351638061156e+01,2.007088619384906458e+00
3.395000000000000000e+02,9.837330570065708457e+01,2.007122734492517324e+00
3.400000000000000000e+02,9.836527948559538004e+01,2.007158169746974252e+00
3.405000000000000000e+02,9.835697117742410001e+01,2.007194853471186757e+00
3.410000000000000000e+02,9.834839919522582363e+01,2.007232704644878574e+00
3.415000000000000000e+02,9.833958400466519834e+01,2.007271633191073157e+00
3.420000000000000000e+02,9.833054800480302049e+01,2.007311540469736144e+00
3.425000000000000000e+02,9.832131535996937544e+01,2.007352320014246239e+00
3.430000000000000000e+02,9.831191176972873791e+01,2.007393858541730580e+00
3.435000000000000000e+02,9.830236417156538664e+01,2.007436037261268513e+00
3.440000000000000000e+02,9.829270037307689734e+01,2.007478733494471257e+00
3.445000000000000000e+02,9.828294861318590847e+01,2.007521822610898621e+00
3.450000000000000000e+02,9.827313705511002695e+01,2.007565180266503546e+00
3.455000000000000000e+02,9.826329321746041501e+01,2.007608684917215225e+00
3.460000000000000000e+02,9.825344335370382964e+01,2.007652220562628376e+00
3.465000000000000000e+02,9.824361179409524425e+01,2.007695679657594212e+00
3.470000000000000000e+02,9.823382026780051035e+01,2.007738966113429058e+00
3.475000000000000000e+02,9.822408722598105157e+01,2.007781998296879422e+00
3.480000000000000000e+02,9.821442718880820166e+01,2.007824711925161765e+00
3.485000000000000000e+02,9.820485014044507466e+01,2.007867062750568365e+00
3.490000000000000000e+02,9.819536099577454991e+01,2.007909028929196982e+00
3.495000000000000000e+02,9.818595916095561904e+01,2.007950612975800464e+00
3.500000000000000000e+02,9.817663820676594355e+01,2.007991843220541028e+00
3.505000000000000000e+02,9.816738566927477905e+01,2.008032774702942724e+00
3.510000000000000000e+02,9.815818298694890132e+01,2.008073489462443018e+00
3.515000000000000000e+02,9.814900557719145979e+01,2.008114096211975230e+00
3.520000000000000000e+02,9.813982304898183884e+01,2.008154729409107997e+00
3.525000000000000000e+02,9.813059954218360303e+01,2.008195547766314704e+00
3.530000000000000000e+02,9.812129417864882441e+01,2.008236732266109215e+00
3.535000000000000000e+02,9.811186160583805815e+01,2.008278483766344991e+00
3.540000000000000000e+02,9.810225261055717283e+01,2.008321020294842274e+00
3.545000000000000000e+02,9.809241477872453174e+01,2.008364574140002912e+00
3.550000000000000000e+02,9.808229317683411352e+01,2.008409388845208809e+00
3.555000000000000000e+02,9.807183103186454787e+01,2.008455716209996744e+00
3.560000000000000000e+02,9.806097038859755344e+01,2.008503813391206982e+00
3.565000000000000000e+02,9.804965272638533236e+01,2.008553940183669173e+00
3.570000000000000000e+02,9.803781952104645825e+01,2.008606356543870763e+00
3.575000000000000000e+02,9.802541274147922934e+01,2.008661320402715944e+00
3.580000000000000000e+02,9.801237527448947162e+01,2.008719085796187187e+00
3.585000000000000000e+02,9.799865127501689699e+01,2.008779901326366968e+00
3.590000000000000000e+02,9.798418644224369700e+01,2.008844008950683602e+00
3.595000000000000000e+02,9.796892822487674835e+01,2.008911643084806187e+00
3.600000000000000000e+02,9.795282596116203422e+01,2.008983029994567460e+00
3.605000000000000000e+02,9.793583096091552420e+01,2.009058387444677241e+00
3.610000000000000000e+02,9.791789653807603599e+01,2.009137924566554378e+00
3.615000000000000000e+02,9.789897800306529518e+01,2.009221841904175410e+00
3.620000000000000000e+02,9.787903262465714249e+01,2.009310331594967192e+00
3.625000000000000000e+02,9.785801957119366534e+01,2.009403577642149052e+00
3.630000000000000000e+02,9.783589984092327541e+01,2.009501756235203107e+00
3.635000000000000000e+02,9.781263619104544205e+01,2.009605036075915230e+00
3.640000000000000000e+02,9.778819307478799772e+01,2.009713578668564260e+00
3.645000000000000000e+02,9.776253659555837316e+01,2.009827538533988545e+00
3.650000000000000000e+02,9.773563448692337374e+01,2.009947063308473947e+00
3.655000000000000000e+02,9.770745612688521931e+01,2.010072293689553202e+00
3.660000000000000000e+02,9.767797259461768533e+01,2.010203363192041515e+00
3.665000000000000000e+02,9.764715677745715539e+01,2.010340397679127200e+00
3.670000000000000000e+02,9.761498353544388351e+01,2.010483514635392766e+00
3.675000000000000000e+02,9.758142992997470344e+01,2.010632822151735333e+00
3.680000000000000000e+02,9.754647552203496730e+01,2.010788417596821809e+00
3.685000000000000000e+02,9.751010274386203491e+01,2.010950385956725484e+00
3.690000000000000000e+02,9.747229734557022596e+01,2.011118797834541283e+00
3.695000000000000000e+02,9.743304891502947385e+01,2.011293707116042828e+00
3.700000000000000000e+02,9.739235146492504214e+01,2.011475148326793416e+00
3.705000000000000000e+02,9.735020407524021380e+01,2.011663133731439679e+00
3.710000000000000000e+02,9.730661157226137448e+01,2.011857650257866670e+00
3.715000000000000000e+02,9.726158521658130951e+01,2.012058656367640808e+00
3.720000000000000000e+02,9.721514336262357858e+01,2.012266079039072508e+00
3.725000000000000000e+02,9.716731204134647726e+01,2.012479811078508707e+00
3.730000000000000000e+02,9.711812540676704941e+01,2.012699709025757677e+00
3.735000000000000000e+02,9.706762597695393424e+01,2.012925591965625927e+00
3.740000000000000000e+02,9.701586459279623398e+01,2.013157241592107294e+00
3.745000000000000000e+02,9.696290001519598434e+01,2.013394403885683470e+00
3.750000000000000000e+02,9.690879808563238385e+01,2.013636792747078630e+00
3.755000000000000000e+02,9.685363038853573414e+01,2.013884095872503277e+00
3.760000000000000000e+02,9.679747237831348627e+01,2.014135983047834699e+00
3.765000000000000000e+02,9.674040096984076342e+01,2.014392116879046402e+00
3.770000000000000000e+02,9.668249163774125066e+01,2.014652165767716330e+00
3.775000000000000000e+02,9.662381512367379344e+01,2.014915818697477157e+00
3.780000000000000000e+02,9.656443390663859816e+01,2.015182801144170366e+00
3.785000000000000000e+02,9.650439864161332082e+01,2.015452891192536011e+00
3.790000000000000000e+02,9.644374480822568785e+01,2.015725934773502814e+00
3.795000000000000000e+02,9.638248982578356561e+01,2.016001858864527208e+00
3.800000000000000000e+02,9.632063087822756131e+01,2.016280681546843478e+00
3.805000000000000000e+02,9.625814365076399781e+01,2.016562517996323578e+00
3.810000000000000000e+02,9.619498211224025397e+01,2.016847581785498278e+00
3.815000000000000000e+02,9.613107939163205629e+01,2.017136181258112781e+00
3.820000000000000000e+02,9.606634970465640322e+01,2.017428711153688159e+00
3.825000000000000000e+02,9.600069120009629842e+01,2.017725640050983316e+00
3.830000000000000000e+02,9.593398952623877562e+01,2.018027494514663900e+00
3.835000000000000000e+02,9.586612187374889515e+01,2.018334841032777049e+00
3.840000000000000000e+02,9.579696123545524244e+01,2.018648266908978250e+00
3.845000000000000000e+02,9.572638063420252763e+01,2.018968361230034869e+00
3.850000000000000000e+02,9.565425710154960370e+01,2.019295696890527569e+00
3.855000000000000000e+02,9.558047523483509167e+01,2.019630814458106549e+00
3.860000000000000000e+02,9.550493020974340652e+01,2.019974208441184693e+00
3.865000000000000000e+02,9.542753017283328631e+01,2.020326316309099202e+00
3.870000000000000000e+02,9.534819797848408029e+01,2.020687510435447809e+00
3.875000000000000000e+02,9.526687226479387505e+01,2.021058093000514422e+00
3.880000000000000000e+02,9.518350788288219633e+01,2.021438293799648900e+00
3.885000000000000000e+02,9.509807570540614563e+01,2.021828270854161502e+00
3.890000000000000000e+02,9.501056184568773233e+01,2.022228113697075447e+00
3.895000000000000000e+02,9.492096632198668260e+01,2.022637849192895132e+00
3.900000000000000000e+02,9.482930120537353957e+01,2.023057449733581148e+00
3.905000000000000000e+02,9.473558829701832451e+01,2.023486843619802134e+00
3.910000000000000000e+02,9.463985639320550547e+01,2.023925927379341516e+00
3.915000000000000000e+02,9.454213821448604449e+01,2.024374579690696230e+00
3.920000000000000000e+02,9.444246709820407659e+01,2.024832676473216964e+00
3.925000000000000000e+02,9.434087357899696258e+01,2.025300106585320670e+00
3.930000000000000000e+02,9.423738200647810004e+01,2.025776787454397265e+00
3.935000000000000000e+02,9.413200736922883038e+01,2.026262679864148541e+00
3.940000000000000000e+02,9.402475250544068786e+01,2.026757801066029874e+00
3.945000000000000000e+02,9.391560587970784013e+01,2.027262235377111477e+00
3.950000000000000000e+02,9.380454009055115705e+01,2.027776141487060979e+00
3.955000000000000000e+02,9.369151124409863485e+01,2.028299755823545159e+00
3.960000000000000000e+02,9.357645928784918965e+01,2.028833391510160844e+00
3.965000000000000000e+02,9.345930934837855375e+01,2.029377432677170745e+00
3.970000000000000000e+02,9.333997406326292889e+01,2.029932324129921639e+00
3.975000000000000000e+02,9.321835684586419291e+01,2.030498556617587713e+00
3.980000000000000000e+02,9.309435597684320385e+01,2.031076648153078423e+00
3.985000000000000000e+02,9.296786938181476501e+01,2.031667121997104086e+00
3.990000000000000000e+02,9.283879993189799507e+01,2.032270482028303071e+00
3.995000000000000000e+02,9.270706109236034820e+01,2.032887186279873859e+00
