Wavenumber(cm-1),Absorbance(A.U.)
9.790000000000000000e+02,7.483834545229339774e-02
9.800000000000000000e+02,7.619093682083177832e-02
9.810000000000000000e+02,7.750231395021467407e-02
9.820000000000000000e+02,7.876925009357860219e-02
9.830000000000000000e+02,7.998856984578539553e-02
9.840000000000000000e+02,8.115716339372802679e-02
9.850000000000000000e+02,8.227200088201502837e-02
9.860000000000000000e+02,8.333014679318195839e-02
9.870000000000000000e+02,8.432877423641271797e-02
9.880000000000000000e+02,8.526517903463637360e-02
9.890000000000000000e+02,8.613679349694436382e-02
9.900000000000000000e+02,8.694119976167158370e-02
9.910000000000000000e+02,8.767614259530498444e-02
9.920000000000000000e+02,8.833954153370404683e-02
9.930000000000000000e+02,8.892950225500451111e-02
9.940000000000000000e+02,8.944432707803451343e-02
9.950000000000000000e+02,8.988252448610789536e-02
9.960000000000000000e+02,9.024281758363006389e-02
9.970000000000000000e+02,9.052415140196012899e-02
9.980000000000000000e+02,9.072569898134519306e-02
9.990000000000000000e+02,9.084686616728365749e-02
1.000000000000000000e+03,9.088729507227233384e-02
1.001000000000000000e+03,9.084686616728454567e-02
1.002000000000000000e+03,9.072569898134696942e-02
1.003000000000000000e+03,9.052415140196345966e-02
1.004000000000000000e+03,9.024281758363494887e-02
1.005000000000000000e+03,8.988252448611611101e-02
1.006000000000000000e+03,8.944432707804694793e-02
1.007000000000000000e+03,8.892950225502360695e-02
1.008000000000000000e+03,8.833954153373335672e-02
1.009000000000000000e+03,8.767614259534939336e-02
1.010000000000000000e+03,8.694119976173908526e-02
1.011000000000000000e+03,8.613679349704606025e-02
1.012000000000000000e+03,8.526517903478958438e-02
1.013000000000000000e+03,8.432877423664275618e-02
1.014000000000000000e+03,8.333014679352612752e-02
1.015000000000000000e+03,8.227200088252795140e-02
1.016000000000000000e+03,8.115716339448986183e-02
1.017000000000000000e+03,7.998856984691338212e-02
1.018000000000000000e+03,7.876925009524349264e-02
1.019000000000000000e+03,7.750231395266338197e-02
1.020000000000000000e+03,7.619093682442157345e-02
1.021000000000000000e+03,7.483834545753897949e-02
1.022000000000000000e+03,7.344780390066851794e-02
1.023000000000000000e+03,7.202259976205405145e-02
1.024000000000000000e+03,7.056603084610668652e-02
1.025000000000000000e+03,6.908139224125897648e-02
1.026000000000000000e+03,6.757196392360653725e-02
1.027000000000000000e+03,6.604099893254988807e-02
1.028000000000000000e+03,6.449171216633553527e-02
1.029000000000000000e+03,6.292726983719276745e-02
1.030000000000000000e+03,6.135077961776191913e-02
1.031000000000000000e+03,5.976528150281712470e-02
1.032000000000000000e+03,5.817373940297421164e-02
1.033000000000000000e+03,5.657903348019543976e-02
1.034000000000000000e+03,5.498395322852211997e-02
1.035000000000000000e+03,5.339119129760683258e-02
1.036000000000000000e+03,5.180333805129833102e-02
1.037000000000000000e+03,5.022287684878912195e-02
1.038000000000000000e+03,4.865218003162419258e-02
1.039000000000000000e+03,4.709350559624647659e-02
1.040000000000000000e+03,4.554899452863359066e-02
1.041000000000000000e+03,4.402066877500776521e-02
1.042000000000000000e+03,4.251042982050790009e-02
1.043000000000000000e+03,4.102005784608420136e-02
1.044000000000000000e+03,3.955121143269946238e-02
1.045000000000000000e+03,3.810542778113590323e-02
1.046000000000000000e+03,3.668412341531035459e-02
1.047000000000000000e+03,3.528859533694195250e-02
1.048000000000000000e+03,3.392002259968895927e-02
1.049000000000000000e+03,3.257946827141577906e-02
1.050000000000000000e+03,3.126788175409345172e-02
1.051000000000000000e+03,2.998610143189450739e-02
1.052000000000000000e+03,2.873485761934913008e-02
1.053000000000000000e+03,2.751477578293859416e-02
1.054000000000000000e+03,2.632638001120879423e-02
1.055000000000000000e+03,2.517009671036984919e-02
1.056000000000000000e+03,2.404625850441921564e-02
1.057000000000000000e+03,2.295510832103908605e-02
1.058000000000000000e+03,2.189680364689583492e-02
1.059000000000000000e+03,2.087142093848104452e-02
1.060000000000000000e+03,1.987896017726398235e-02
1.061000000000000000e+03,1.891934956066432250e-02
1.062000000000000000e+03,1.799245032317520199e-02
1.063000000000000000e+03,1.709806168482597144e-02
1.064000000000000000e+03,1.623592592705724869e-02
1.065000000000000000e+03,1.540573359890995420e-02
1.066000000000000000e+03,1.460712885916848336e-02
1.067000000000000000e+03,1.383971496264924106e-02
1.068000000000000000e+03,1.310305990111726437e-02
1.069000000000000000e+03,1.239670221123345684e-02
1.070000000000000000e+03,1.172015696336003998e-02
1.071000000000000000e+03,1.107292194586384504e-02
1.072000000000000000e+03,1.045448405957660754e-02
1.073000000000000000e+03,9.864325936178808263e-03
1.074000000000000000e+03,9.301932792267209038e-03
1.075000000000000000e+03,8.766799527586188745e-03
1.076000000000000000e+03,8.258438071189200258e-03
1.077000000000000000e+03,7.776384972963512610e-03
1.078000000000000000e+03,7.320209229892071789e-03
1.079000000000000000e+03,6.889520326476272771e-03
1.080000000000000000e+03,6.483976456876927585e-03
1.081000000000000000e+03,6.103292882483346560e-03
1.082000000000000000e+03,5.747250362829525727e-03
1.083000000000000000e+03,5.415703580171626896e-03
1.084000000000000000e+03,5.108589458779677628e-03
1.085000000000000000e+03,4.825935259388236531e-03
1.086000000000000000e+03,4.567866307660706227e-03
1.087000000000000000e+03,4.334613193466063663e-03
1.088000000000000000e+03,4.126518255800792900e-03
1.089000000000000000e+03,3.944041147067478548e-03
1.090000000000000000e+03,3.787763250876485799e-03
1.091000000000000000e+03,3.658390710511660870e-03
1.092000000000000000e+03,3.556755811567002823e-03
1.093000000000000000e+03,3.483816453049293216e-03
1.094000000000000000e+03,3.440653437414953331e-03
1.095000000000000000e+03,3.428465312520945218e-03
1.096000000000000000e+03,3.448560508260811730e-03
1.097000000000000000e+03,3.502346528498456735e-03
1.098000000000000000e+03,3.591315985515652898e-03
1.099000000000000000e+03,3.717029300036367445e-03
1.100000000000000000e+03,3.881093935319324117e-03
1.101000000000000000e+03,4.085140088865735208e-03
1.102000000000000000e+03,4.330792829829732682e-03
1.103000000000000000e+03,4.619640743776631808e-03
1.104000000000000000e+03,4.953201228304227044e-03
1.105000000000000000e+03,5.332882672197891694e-03
1.106000000000000000e+03,5.759943845959680786e-03
1.107000000000000000e+03,6.235450931149966181e-03
1.108000000000000000e+03,6.760232718176606426e-03
1.109000000000000000e+03,7.334834604864504115e-03
1.110000000000000000e+03,7.959472128974853788e-03
1.111000000000000000e+03,8.633984864275356941e-03
1.112000000000000000e+03,9.357791598927134302e-03
1.113000000000000000e+03,1.012984779389625167e-02
1.114000000000000000e+03,1.094860638456918167e-02
1.115000000000000000e+03,1.181198303740993438e-02
1.116000000000000000e+03,1.271732700186212206e-02
1.117000000000000000e+03,1.366139870221871888e-02
1.118000000000000000e+03,1.464035519138717767e-02
1.119000000000000000e+03,1.564974453499190510e-02
1.120000000000000000e+03,1.668451010710136906e-02
1.121000000000000000e+03,1.773900565550468045e-02
1.122000000000000000e+03,1.880702183319460374e-02
1.123000000000000000e+03,1.988182469281496445e-02
1.124000000000000000e+03,2.095620640293183179e-02
1.125000000000000000e+03,2.202254817135562703e-02
1.126000000000000000e+03,2.307289505548504316e-02
1.127000000000000000e+03,2.409904200904144922e-02
1.128000000000000000e+03,2.509263016704044169e-02
1.129000000000000000e+03,2.604525201710128357e-02
1.130000000000000000e+03,2.694856375790677383e-02
1.131000000000000000e+03,2.779440281914746791e-02
1.132000000000000000e+03,2.857490822705099909e-02
1.133000000000000000e+03,2.928264126137269940e-02
1.134000000000000000e+03,2.991070367861459189e-02
1.135000000000000000e+03,3.045285068574532517e-02
1.136000000000000000e+03,3.090359584953228378e-02
1.137000000000000000e+03,3.125830522574202242e-02
1.138000000000000000e+03,3.151327819232507821e-02
1.139000000000000000e+03,3.166581276844526727e-02
1.140000000000000000e+03,3.171425358865631594e-02
1.141000000000000000e+03,3.165802116523375176e-02
1.142000000000000000e+03,3.149762159354696500e-02
1.143000000000000000e+03,3.123463641372947741e-02
1.144000000000000000e+03,3.087169291272506833e-02
1.145000000000000000e+03,3.041241570922847970e-02
1.146000000000000000e+03,2.986136098608382916e-02
1.147000000000000000e+03,2.922393519862276356e-02
1.148000000000000000e+03,2.850630047514290943e-02
1.149000000000000000e+03,2.771526922381228886e-02
1.150000000000000000e+03,2.685819066049321968e-02
1.151000000000000000e+03,2.594283207151559800e-02
1.152000000000000000e+03,2.497725762666425098e-02
1.153000000000000000e+03,2.396970746753646075e-02
1.154000000000000000e+03,2.292847962571009646e-02
1.155000000000000000e+03,2.186181708729995066e-02
1.156000000000000000e+03,2.077780203059176323e-02
1.157000000000000000e+03,1.968425893729008891e-02
1.158000000000000000e+03,1.858866793091662473e-02
1.159000000000000000e+03,1.749808934241481317e-02
1.160000000000000000e+03,1.641910015573833093e-02
1.161000000000000000e+03,1.535774265580136522e-02
1.162000000000000000e+03,1.431948529610416188e-02
1.163000000000000000e+03,1.330919552987031018e-02
1.164000000000000000e+03,1.233112411077263992e-02
1.165000000000000000e+03,1.138890016953486573e-02
1.166000000000000000e+03,1.048553621152237270e-02
1.167000000000000000e+03,9.623442057138609229e-03
1.168000000000000000e+03,8.804446659743669912e-03
1.169000000000000000e+03,8.029826682358631729e-03
1.170000000000000000e+03,7.300340691641427071e-03
1.171000000000000000e+03,6.616267832153521766e-03
1.172000000000000000e+03,5.977449872301976441e-03
1.173000000000000000e+03,5.383335562000768348e-03
1.174000000000000000e+03,4.833026307573762281e-03
1.175000000000000000e+03,4.325322248366125777e-03
1.176000000000000000e+03,3.858767908738069963e-03
1.177000000000000000e+03,3.431696695563424271e-03
1.178000000000000000e+03,3.042273612276824579e-03
1.179000000000000000e+03,2.688535663278424082e-03
1.180000000000000000e+03,2.368429524821857868e-03
1.181000000000000000e+03,2.079846158230092001e-03
1.182000000000000000e+03,1.820652136613087890e-03
1.183000000000000000e+03,1.588717545582651880e-03
1.184000000000000000e+03,1.381940400507986055e-03
1.185000000000000000e+03,1.198267596606461538e-03
1.186000000000000000e+03,1.035712472876815227e-03
1.187000000000000000e+03,8.923691261168986699e-04
1.188000000000000000e+03,7.664236568458715482e-04
1.189000000000000000e+03,6.561625649172952990e-04
1.190000000000000000e+03,5.599785393002321143e-04
1.191000000000000000e+03,4.763739043871506595e-04
1.192000000000000000e+03,4.039619949600670168e-04
1.193000000000000000e+03,3.414667343994981508e-04
1.194000000000000000e+03,2.877206867542003721e-04
1.195000000000000000e+03,2.416618438851880768e-04
1.196000000000000000e+03,2.023293950126348051e-04
1.197000000000000000e+03,1.688587086356996281e-04
1.198000000000000000e+03,1.404757368805853446e-04
1.199000000000000000e+03,1.164910307498434605e-04
1.200000000000000000e+03,9.629353230611314984e-05
1.201000000000000000e+03,7.934428719780228789e-05
1.202000000000000000e+03,6.517019876706164894e-05
1.203000000000000000e+03,5.335792373140080258e-05
1.204000000000000000e+03,4.354798950845228944e-05
1.205000000000000000e+03,3.542919494425866844e-05
1.206000000000000000e+03,2.873333970065949927e-05
1.207000000000000000e+03,2.323031296946886926e-05
1.208000000000000000e+03,1.872355954768423203e-05
1.209000000000000000e+03,1.504593060452918962e-05
1.210000000000000000e+03,1.205591761666013895e-05
1.211000000000000000e+03,9.634260843105479921e-06
1.212000000000000000e+03,7.680918195918096103e-06
1.213000000000000000e+03,6.112376296663057929e-06
1.214000000000000000e+03,4.859282708435941345e-06
1.215000000000000000e+03,3.864376639128863644e-06
1.216000000000000000e+03,3.080694649604254209e-06
1.217000000000000000e+03,2.470027917089723246e-06
1.218000000000000000e+03,2.001608253809905591e-06
1.219000000000000000e+03,1.651001218405667714e-06
1.220000000000000000e+03,1.399186189798840019e-06
1.221000000000000000e+03,1.231805075718739317e-06
1.222000000000000000e+03,1.138563325620012279e-06
1.223000000000000000e+03,1.112769036692995428e-06
1.224000000000000000e+03,1.150998136356662371e-06
1.225000000000000000e+03,1.252875819091059384e-06
1.226000000000000000e+03,1.420966615484076101e-06
1.227000000000000000e+03,1.660767619648950699e-06
1.228000000000000000e+03,1.980801496825890240e-06
1.229000000000000000e+03,2.392807904039173650e-06
1.230000000000000000e+03,2.912033912672029601e-06
1.231000000000000000e+03,3.557625852357304552e-06
1.232000000000000000e+03,4.353126769496284965e-06
1.233000000000000000e+03,5.327085336626069534e-06
1.234000000000000000e+03,6.513783597839051254e-06
1.235000000000000000e+03,7.954092362760789570e-06
1.236000000000000000e+03,9.696464347008770801e-06
1.237000000000000000e+03,1.179807630102835958e-05
1.238000000000000000e+03,1.432613232799084813e-05
1.239000000000000000e+03,1.735934135682626334e-05
1.240000000000000000e+03,2.098958226315339459e-05
1.241000000000000000e+03,2.532377038511057776e-05
1.242000000000000000e+03,3.048593912868824418e-05
1.243000000000000000e+03,3.661954993927629687e-05
1.244000000000000000e+03,4.389004309257593661e-05
1.245000000000000000e+03,5.248764047705023472e-05
1.246000000000000000e+03,6.263040974552325224e-05
1.247000000000000000e+03,7.456759684898450757e-05
1.248000000000000000e+03,8.858323099758536046e-05
1.249000000000000000e+03,1.050000024427344414e-04
1.250000000000000000e+03,1.241834091467719503e-04
1.251000000000000000e+03,1.465461633178843925e-04
1.252000000000000000e+03,1.725528429572520395e-04
1.253000000000000000e+03,2.027247669718068579e-04
1.254000000000000000e+03,2.376450650489747574e-04
1.255000000000000000e+03,2.779639054097948758e-04
1.256000000000000000e+03,3.244038348027000751e-04
1.257000000000000000e+03,3.777651757308486680e-04
1.258000000000000000e+03,4.389314160335722192e-04
1.259000000000000000e+03,5.088745156833773819e-04
1.260000000000000000e+03,5.886600451547874258e-04
1.261000000000000000e+03,6.794520591675290433e-04
1.262000000000000000e+03,7.825175991749144799e-04
1.263000000000000000e+03,8.992307079092043409e-04
1.264000000000000000e+03,1.031075829836192170e-03
1.265000000000000000e+03,1.179650462767467545e-03
1.266000000000000000e+03,1.346666918422778636e-03
1.267000000000000000e+03,1.533953043672875438e-03
1.268000000000000000e+03,1.743451749824931341e-03
1.269000000000000000e+03,1.977219194900570187e-03
1.270000000000000000e+03,2.237421463649802433e-03
1.271000000000000000e+03,2.526329592289489057e-03
1.272000000000000000e+03,2.846312789862359693e-03
1.273000000000000000e+03,3.199829715851310041e-03
1.274000000000000000e+03,3.589417684412454790e-03
1.275000000000000000e+03,4.017679679409136284e-03
1.276000000000000000e+03,4.487269081391298542e-03
1.277000000000000000e+03,5.000872027820735255e-03
1.278000000000000000e+03,5.561187351140972623e-03
1.279000000000000000e+03,6.170904065716742437e-03
1.280000000000000000e+03,6.832676404091353461e-03
1.281000000000000000e+03,7.549096435355950874e-03
1.282000000000000000e+03,8.322664333509033341e-03
1.283000000000000000e+03,9.155756401372450171e-03
1.284000000000000000e+03,1.005059099573113457e-02
1.285000000000000000e+03,1.100919254166199401e-02
1.286000000000000000e+03,1.203335386833237486e-02
1.287000000000000000e+03,1.312459714461211568e-02
1.288000000000000000e+03,1.428413374041692663e-02
1.289000000000000000e+03,1.551282338846382558e-02
1.290000000000000000e+03,1.681113307074455498e-02
1.291000000000000000e+03,1.817909610403778409e-02
1.292000000000000000e+03,1.961627194869608459e-02
1.293000000000000000e+03,2.112170731406615154e-02
1.294000000000000000e+03,2.269389918142539209e-02
1.295000000000000000e+03,2.433076041022053104e-02
1.296000000000000000e+03,2.602958863443682880e-02
1.297000000000000000e+03,2.778703919161729097e-02
1.298000000000000000e+03,2.959910285562594723e-02
1.299000000000000000e+03,3.146108916366130437e-02
