Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
3.667000000000000000e+03,9.998472709498037148e+01,2.000066334449454253e+00
3.668000000000000000e+03,9.998475933669499227e+01,2.000066194404100273e+00
3.669000000000000000e+03,9.998479146314170407e+01,2.000066054859469755e+00
3.670000000000000000e+03,9.998482347489876076e+01,2.000065915813050932e+00
3.671000000000000000e+03,9.998485537254073563e+01,2.000065777262346689e+00
3.672000000000000000e+03,9.998488715663849291e+01,2.000065639204877677e+00
3.673000000000000000e+03,9.998491882775925887e+01,2.000065501638179644e+00
3.674000000000000000e+03,9.998495038646666444e+01,2.000065364559803438e+00
3.675000000000000000e+03,9.998498183332070255e+01,2.000065227967316339e+00
3.676000000000000000e+03,9.998501316887782764e+01,2.000065091858301169e+00
3.677000000000000000e+03,9.998504439369096986e+01,2.000064956230355406e+00
3.678000000000000000e+03,9.998507550830952084e+01,2.000064821081092514e+00
3.679000000000000000e+03,9.998510651327937637e+01,2.000064686408141057e+00
3.680000000000000000e+03,9.998513740914303582e+01,2.000064552209143809e+00
3.681000000000000000e+03,9.998516819643951692e+01,2.000064418481759532e+00
3.682000000000000000e+03,9.998519887570442677e+01,2.000064285223660754e+00
3.683000000000000000e+03,9.998522944747004715e+01,2.000064152432535103e+00
3.684000000000000000e+03,9.998525991226524923e+01,2.000064020106085749e+00
3.685000000000000000e+03,9.998529027061563568e+01,2.000063888242028298e+00
3.686000000000000000e+03,9.998532052304344120e+01,2.000063756838094342e+00
3.687000000000000000e+03,9.998535067006768884e+01,2.000063625892029240e+00
3.688000000000000000e+03,9.998538071220411894e+01,2.000063495401592117e+00
3.689000000000000000e+03,9.998541064996523176e+01,2.000063365364556311e+00
3.690000000000000000e+03,9.998544048386035854e+01,2.000063235778709814e+00
3.691000000000000000e+03,9.998547021439564730e+01,2.000063106641853050e+00
3.692000000000000000e+03,9.998549984207406283e+01,2.000062977951801102e+00
3.693000000000000000e+03,9.998552936739548613e+01,2.000062849706382817e+00
3.694000000000000000e+03,9.998555879085664344e+01,2.000062721903439478e+00
3.695000000000000000e+03,9.998558811295121984e+01,2.000062594540826577e+00
3.696000000000000000e+03,9.998561733416981667e+01,2.000062467616412931e+00
3.697000000000000000e+03,9.998564645500002257e+01,2.000062341128080234e+00
3.698000000000000000e+03,9.998567547592637084e+01,2.000062215073723504e+00
3.699000000000000000e+03,9.998570439743045313e+01,2.000062089451250635e+00
3.700000000000000000e+03,9.998573321999086261e+01,2.000061964258582403e+00
3.701000000000000000e+03,9.998576194408323659e+01,2.000061839493652016e+00
3.702000000000000000e+03,9.998579057018034177e+01,2.000061715154406450e+00
3.703000000000000000e+03,9.998581909875197482e+01,2.000061591238803782e+00
3.704000000000000000e+03,9.998584753026509020e+01,2.000061467744816301e+00
3.705000000000000000e+03,9.998587586518378600e+01,2.000061344670427399e+00
3.706000000000000000e+03,9.998590410396930395e+01,2.000061222013633344e+00
3.707000000000000000e+03,9.998593224708008620e+01,2.000061099772442397e+00
3.708000000000000000e+03,9.998596029497174698e+01,2.000060977944875251e+00
3.709000000000000000e+03,9.998598824809717200e+01,2.000060856528964592e+00
3.710000000000000000e+03,9.998601610690646169e+01,2.000060735522754651e+00
3.711000000000000000e+03,9.998604387184697373e+01,2.000060614924302538e+00
3.712000000000000000e+03,9.998607154336337999e+01,2.000060494731676020e+00
3.713000000000000000e+03,9.998609912189763804e+01,2.000060374942955299e+00
3.714000000000000000e+03,9.998612660788904805e+01,2.000060255556232125e+00
3.715000000000000000e+03,9.998615400177422430e+01,2.000060136569609348e+00
3.716000000000000000e+03,9.998618130398718051e+01,2.000060017981201366e+00
3.717000000000000000e+03,9.998620851495928719e+01,2.000059899789134565e+00
3.718000000000000000e+03,9.998623563511934265e+01,2.000059781991545993e+00
3.719000000000000000e+03,9.998626266489353043e+01,2.000059664586583796e+00
3.720000000000000000e+03,9.998628960470553295e+01,2.000059547572408114e+00
3.721000000000000000e+03,9.998631645497643206e+01,2.000059430947188854e+00
3.722000000000000000e+03,9.998634321612482267e+01,2.000059314709108360e+00
3.723000000000000000e+03,9.998636988856677021e+01,2.000059198856358300e+00
3.724000000000000000e+03,9.998639647271589581e+01,2.000059083387142334e+00
3.725000000000000000e+03,9.998642296898331949e+01,2.000058968299674333e+00
3.726000000000000000e+03,9.998644937777770281e+01,2.000058853592178831e+00
3.727000000000000000e+03,9.998647569950531988e+01,2.000058739262891017e+00
3.728000000000000000e+03,9.998650193456998636e+01,2.000058625310056737e+00
3.729000000000000000e+03,9.998652808337313047e+01,2.000058511731931610e+00
3.730000000000000000e+03,9.998655414631383564e+01,2.000058398526781911e+00
3.731000000000000000e+03,9.998658012378876947e+01,2.000058285692885018e+00
3.732000000000000000e+03,9.998660601619228316e+01,2.000058173228527192e+00
3.733000000000000000e+03,9.998663182391639737e+01,2.000058061132005793e+00
3.734000000000000000e+03,9.998665754735083055e+01,2.000057949401627511e+00
3.735000000000000000e+03,9.998668318688298484e+01,2.000057838035709690e+00
3.736000000000000000e+03,9.998670874289798860e+01,2.000057727032578558e+00
3.737000000000000000e+03,9.998673421577872489e+01,2.000057616390571891e+00
3.738000000000000000e+03,9.998675960590580303e+01,2.000057506108035010e+00
3.739000000000000000e+03,9.998678491365761545e+01,2.000057396183324787e+00
3.740000000000000000e+03,9.998681013941035189e+01,2.000057286614806973e+00
3.741000000000000000e+03,9.998683528353797101e+01,2.000057177400856645e+00
3.742000000000000000e+03,9.998686034641229980e+01,2.000057068539859095e+00
3.743000000000000000e+03,9.998688532840291998e+01,2.000056960030208053e+00
3.744000000000000000e+03,9.998691022987735266e+01,2.000056851870307018e+00
3.745000000000000000e+03,9.998693505120090208e+01,2.000056744058569702e+00
3.746000000000000000e+03,9.998695979273679768e+01,2.000056636593417814e+00
3.747000000000000000e+03,9.998698445484613728e+01,2.000056529473282385e+00
3.748000000000000000e+03,9.998700903788794392e+01,2.000056422696603775e+00
3.749000000000000000e+03,9.998703354221915163e+01,2.000056316261831668e+00
3.750000000000000000e+03,9.998705796819463387e+01,2.000056210167424187e+00
3.751000000000000000e+03,9.998708231616721775e+01,2.000056104411848779e+00
3.752000000000000000e+03,9.998710658648769822e+01,2.000055998993581330e+00
3.753000000000000000e+03,9.998713077950483807e+01,2.000055893911107052e+00
3.754000000000000000e+03,9.998715489556539637e+01,2.000055789162919151e+00
3.755000000000000000e+03,9.998717893501417109e+01,2.000055684747519713e+00
3.756000000000000000e+03,9.998720289819392804e+01,2.000055580663420152e+00
3.757000000000000000e+03,9.998722678544551457e+01,2.000055476909139429e+00
3.758000000000000000e+03,9.998725059710781693e+01,2.000055373483205834e+00
3.759000000000000000e+03,9.998727433351776028e+01,2.000055270384154760e+00
3.760000000000000000e+03,9.998729799501036553e+01,2.000055167610531370e+00
3.761000000000000000e+03,9.998732158191876351e+01,2.000055065160888823e+00
3.762000000000000000e+03,9.998734509457413822e+01,2.000054963033787825e+00
3.763000000000000000e+03,9.998736853330584040e+01,2.000054861227797964e+00
3.764000000000000000e+03,9.998739189844131658e+01,2.000054759741496380e+00
3.765000000000000000e+03,9.998741519030616587e+01,2.000054658573469091e+00
3.766000000000000000e+03,9.998743840922413995e+01,2.000054557722309667e+00
3.767000000000000000e+03,9.998746155551717152e+01,2.000054457186618784e+00
3.768000000000000000e+03,9.998748462950534588e+01,2.000054356965006885e+00
3.769000000000000000e+03,9.998750763150698617e+01,2.000054257056090634e+00
3.770000000000000000e+03,9.998753056183855392e+01,2.000054157458495130e+00
3.771000000000000000e+03,9.998755342081479114e+01,2.000054058170853466e+00
3.772000000000000000e+03,9.998757620874864926e+01,2.000053959191805841e+00
3.773000000000000000e+03,9.998759892595128917e+01,2.000053860520000892e+00
3.774000000000000000e+03,9.998762157273218065e+01,2.000053762154093917e+00
3.775000000000000000e+03,9.998764414939900291e+01,2.000053664092748207e+00
3.776000000000000000e+03,9.998766665625775829e+01,2.000053566334634603e+00
3.777000000000000000e+03,9.998768909361271540e+01,2.000053468878431495e+00
3.778000000000000000e+03,9.998771146176645175e+01,2.000053371722824380e+00
3.779000000000000000e+03,9.998773376101985377e+01,2.000053274866505859e+00
3.780000000000000000e+03,9.998775599167213102e+01,2.000053178308176527e+00
3.781000000000000000e+03,9.998777815402081615e+01,2.000053082046543196e+00
3.782000000000000000e+03,9.998780024836180758e+01,2.000052986080321560e+00
3.783000000000000000e+03,9.998782227498935526e+01,2.000052890408232198e+00
3.784000000000000000e+03,9.998784423419607492e+01,2.000052795029004571e+00
3.785000000000000000e+03,9.998786612627296222e+01,2.000052699941374357e+00
3.786000000000000000e+03,9.998788795150939279e+01,2.000052605144084783e+00
3.787000000000000000e+03,9.998790971019317908e+01,2.000052510635885294e+00
3.788000000000000000e+03,9.998793140261049928e+01,2.000052416415532441e+00
3.789000000000000000e+03,9.998795302904598259e+01,2.000052322481790323e+00
3.790000000000000000e+03,9.998797458978268082e+01,2.000052228833428813e+00
3.791000000000000000e+03,9.998799608510209680e+01,2.000052135469225334e+00
3.792000000000000000e+03,9.998801751528417014e+01,2.000052042387963525e+00
3.793000000000000000e+03,9.998803888060733414e+01,2.000051949588434130e+00
3.794000000000000000e+03,9.998806018134847307e+01,2.000051857069434558e+00
3.795000000000000000e+03,9.998808141778296488e+01,2.000051764829767986e+00
3.796000000000000000e+03,9.998810259018468116e+01,2.000051672868244701e+00
3.797000000000000000e+03,9.998812369882598716e+01,2.000051581183682092e+00
3.798000000000000000e+03,9.998814474397778440e+01,2.000051489774902436e+00
3.799000000000000000e+03,9.998816572590948226e+01,2.000051398640736444e+00
3.800000000000000000e+03,9.998818664488902641e+01,2.000051307780019272e+00
3.801000000000000000e+03,9.998820750118292722e+01,2.000051217191593622e+00
3.802000000000000000e+03,9.998822829505620291e+01,2.000051126874308416e+00
3.803000000000000000e+03,9.998824902677247906e+01,2.000051036827017903e+00
3.804000000000000000e+03,9.998826969659393171e+01,2.000050947048582994e+00
3.805000000000000000e+03,9.998829030478134428e+01,2.000050857537871707e+00
3.806000000000000000e+03,9.998831085159403642e+01,2.000050768293756942e+00
3.807000000000000000e+03,9.998833133728999201e+01,2.000050679315118263e+00
3.808000000000000000e+03,9.998835176212577380e+01,2.000050590600840561e+00
3.809000000000000000e+03,9.998837212635655192e+01,2.000050502149816278e+00
3.810000000000000000e+03,9.998839243023614642e+01,2.000050413960941853e+00
3.811000000000000000e+03,9.998841267401701316e+01,2.000050326033121273e+00
3.812000000000000000e+03,9.998843285795024372e+01,2.000050238365263411e+00
3.813000000000000000e+03,9.998845298228556544e+01,2.000050150956283801e+00
3.814000000000000000e+03,9.998847304727142671e+01,2.000050063805102862e+00
3.815000000000000000e+03,9.998849305315488323e+01,2.000049976910647231e+00
3.816000000000000000e+03,9.998851300018171173e+01,2.000049890271849762e+00
3.817000000000000000e+03,9.998853288859636734e+01,2.000049803887647748e+00
3.818000000000000000e+03,9.998855271864199779e+01,2.000049717756985590e+00
3.819000000000000000e+03,9.998857249056045760e+01,2.000049631878812573e+00
3.820000000000000000e+03,9.998859220459232233e+01,2.000049546252083754e+00
3.821000000000000000e+03,9.998861186097688858e+01,2.000049460875759078e+00
3.822000000000000000e+03,9.998863145995218815e+01,2.000049375748804703e+00
3.823000000000000000e+03,9.998865100175498810e+01,2.000049290870192120e+00
3.824000000000000000e+03,9.998867048662079071e+01,2.000049206238898591e+00
3.825000000000000000e+03,9.998868991478386192e+01,2.000049121853906264e+00
3.826000000000000000e+03,9.998870928647723133e+01,2.000049037714203060e+00
3.827000000000000000e+03,9.998872860193272061e+01,2.000048953818781339e+00
3.828000000000000000e+03,9.998874786138088666e+01,2.000048870166640125e+00
3.829000000000000000e+03,9.998876706505112111e+01,2.000048786756782437e+00
3.830000000000000000e+03,9.998878621317157922e+01,2.000048703588217514e+00
3.831000000000000000e+03,9.998880530596922256e+01,2.000048620659959475e+00
3.832000000000000000e+03,9.998882434366981897e+01,2.000048537971027329e+00
3.833000000000000000e+03,9.998884332649798523e+01,2.000048455520445412e+00
3.834000000000000000e+03,9.998886225467713018e+01,2.000048373307243388e+00
3.835000000000000000e+03,9.998888112842949738e+01,2.000048291330455807e+00
3.836000000000000000e+03,9.998889994797617931e+01,2.000048209589122106e+00
3.837000000000000000e+03,9.998891871353711736e+01,2.000048128082286603e+00
3.838000000000000000e+03,9.998893742533111606e+01,2.000048046808999391e+00
3.839000000000000000e+03,9.998895608357582887e+01,2.000047965768314562e+00
3.840000000000000000e+03,9.998897468848775816e+01,2.000047884959291977e+00
3.841000000000000000e+03,9.998899324028232627e+01,2.000047804380995053e+00
3.842000000000000000e+03,9.998901173917381868e+01,2.000047724032493868e+00
3.843000000000000000e+03,9.998903018537539822e+01,2.000047643912862050e+00
3.844000000000000000e+03,9.998904857909914767e+01,2.000047564021178115e+00
3.845000000000000000e+03,9.998906692055604140e+01,2.000047484356525906e+00
3.846000000000000000e+03,9.998908520995595950e+01,2.000047404917993266e+00
3.847000000000000000e+03,9.998910344750771628e+01,2.000047325704673806e+00
3.848000000000000000e+03,9.998912163341904602e+01,2.000047246715664251e+00
3.849000000000000000e+03,9.998913976789658875e+01,2.000047167950067983e+00
3.850000000000000000e+03,9.998915785114597554e+01,2.000047089406990608e+00
3.851000000000000000e+03,9.998917588337174323e+01,2.000047011085544391e+00
3.852000000000000000e+03,9.998919386477737703e+01,2.000046932984845593e+00
3.853000000000000000e+03,9.998921179556533900e+01,2.000046855104014032e+00
3.854000000000000000e+03,9.998922967593705380e+01,2.000046777442174850e+00
3.855000000000000000e+03,9.998924750609290868e+01,2.000046699998457633e+00
3.856000000000000000e+03,9.998926528623226773e+01,2.000046622771996851e+00
3.857000000000000000e+03,9.998928301655348605e+01,2.000046545761930084e+00
3.858000000000000000e+03,9.998930069725390979e+01,2.000046468967400681e+00
3.859000000000000000e+03,9.998931832852986190e+01,2.000046392387555105e+00
3.860000000000000000e+03,9.998933591057669901e+01,2.000046316021545589e+00
3.861000000000000000e+03,9.998935344358875454e+01,2.000046239868527476e+00
3.862000000000000000e+03,9.998937092775940982e+01,2.000046163927660547e+00
3.863000000000000000e+03,9.998938836328103719e+01,2.000046088198109473e+00
3.864000000000000000e+03,9.998940575034504263e+01,2.000046012679042473e+00
3.865000000000000000e+03,9.998942308914188004e+01,2.000045937369632654e+00
3.866000000000000000e+03,9.998944037986103694e+01,2.000045862269056673e+00
3.867000000000000000e+03,9.998945762269103454e+01,2.000045787376495632e+00
3.868000000000000000e+03,9.998947481781944191e+01,2.000045712691134625e+00
3.869000000000000000e+03,9.998949196543290441e+01,2.000045638212162746e+00
3.870000000000000000e+03,9.998950906571710107e+01,2.000045563938773974e+00
3.871000000000000000e+03,9.998952611885682984e+01,2.000045489870164950e+00
3.872000000000000000e+03,9.998954312503589392e+01,2.000045416005537646e+00
3.873000000000000000e+03,9.998956008443722965e+01,2.000045342344096699e+00
3.874000000000000000e+03,9.998957699724283543e+01,2.000045268885052518e+00
3.875000000000000000e+03,9.998959386363378599e+01,2.000045195627617733e+00
3.876000000000000000e+03,9.998961068379030337e+01,2.000045122571009859e+00
3.877000000000000000e+03,9.998962745789164330e+01,2.000045049714450407e+00
3.878000000000000000e+03,9.998964418611622307e+01,2.000044977057163997e+00
